location,area,time,position,substrate,date,season,description,code,quantity,weight,
Tolochenaz,75,40,2,2,21.08.2022,3,"Morceau de plastique entre 2,5 et 50cm",G79,2,0.006,
Tolochenaz,75,40,2,2,21.08.2022,3,Morceau de verre/bouteille de moins de 5cm,G200,7,0.028,
Tolochenaz,75,40,2,2,21.08.2022,3,Morceaux/fragments de plastique anguleux de moins de 5mm,G106,3,0.000063,
Tolochenaz,75,40,2,2,21.08.2022,3,Serviette/mouchoir en papier,G158,1,0.002,
Tolochenaz,75,40,2,2,21.08.2022,3,Tire-Bouchon,G181,1,0.06,
Tougues,450,220,2,2,10.08.2022,3,Ballon de baudruche,G125,1,0.0008,
Tougues,450,220,2,2,10.08.2022,3,Bande élastique,G131,2,0.00056,
Tougues,450,220,2,2,10.08.2022,3,Bâtonnet de glace en bois,G165,1,0.002,
Tougues,450,220,2,2,10.08.2022,3,Bâtonnet de sucette en plastique,G31,2,0.00036,
Tougues,450,220,2,2,10.08.2022,3,Capsule/capuchon de bouteille en aluminium,G175,12,0.0216,
Tougues,450,220,2,2,10.08.2022,3,Chargeur appareil électronique/téléphonne,G216,1,0.05,
Tougues,450,220,2,2,10.08.2022,3,Corde de moins de 30 cm,G49,1,0.15,
Tougues,450,220,2,2,10.08.2022,3,Coton-tige,G95,2,0.00036,
Tougues,450,220,2,2,10.08.2022,3,Crayon,G171,1,0.005,
Tougues,450,220,2,2,10.08.2022,3,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,36,0.021,
Tougues,450,220,2,2,10.08.2022,3,Filaments de plastique de moins de 5 mm,G113,12,0.00024,
Tougues,450,220,2,2,10.08.2022,3,Mégot de cigarette,G27,162,0.03564,
Tougues,450,220,2,2,10.08.2022,3,Morceau de céramique de moins de 5cm,G210,6,0.03,
Tougues,450,220,2,2,10.08.2022,3,Morceau de métal de moins de 5cm,G198,1,0.006,
Tougues,450,220,2,2,10.08.2022,3,Morceau de papier de moins de 5cm,G156,33,0.033,
Tougues,450,220,2,2,10.08.2022,3,Morceau de papier entre 5 et 30cm,G156,3,0.006,
Tougues,450,220,2,2,10.08.2022,3,"Morceau de plastique de moins de 2,5cm","G78, G79",30,0.009,
Tougues,450,220,2,2,10.08.2022,3,"Morceau de plastique entre 2,5 et 50cm",G79,41,0.123,
Tougues,450,220,2,2,10.08.2022,3,Morceau de textile de moins de 5 cm,G145,3,0.0078,
Tougues,450,220,2,2,10.08.2022,3,Morceau de textile entre 5 et 30cm,G145,1,0.108,
Tougues,450,220,2,2,10.08.2022,3,Morceau de verre/bouteille de moins de 5cm,G200,52,0.208,
Tougues,450,220,2,2,10.08.2022,3,Mousse de rembourage,G74,6,0.0048,
Tougues,450,220,2,2,10.08.2022,3,Pansement/Sparadrap/Bande,G211,1,0.0002,
Tougues,450,220,2,2,10.08.2022,3,Pince-à-linge en bois,G171,1,0.005,
Tougues,450,220,2,2,10.08.2022,3,Rondelle de coton,G145,1,0.0002,
Tougues,450,220,2,2,10.08.2022,3,Touillette/Batonnet en bois,G165,3,0.0005,
Tougues,450,220,2,2,10.08.2022,3,Tubas,G79,1,0.11,
Vidy,413,210,2,1,12.07.2022,3,Anneau plastique bouteille,G24,5,0.0005,
Vidy,413,210,2,1,12.07.2022,3,Ballon de baudruche,G125,2,0.0016,
Vidy,413,210,2,1,12.07.2022,3,Bande élastique,G131,2,0.00056,
Vidy,413,210,2,1,12.07.2022,3,"Barquette/récipient en plastique, Take away, restauration rapide",G10,1,0.038,
Vidy,413,210,2,1,12.07.2022,3,Bâtonnet de glace en bois,G165,5,0.01,
Vidy,413,210,2,1,12.07.2022,3,Bâtonnet de sucette en plastique,G31,5,0.0009,
Vidy,413,210,2,1,12.07.2022,3,Bouchon en liège,G159,3,0.006,
Vidy,413,210,2,1,12.07.2022,3,Bouchon/capuchon PET,G21,2,0.0035,
Vidy,413,210,2,1,12.07.2022,3,Bouchons en plastiques agglomérés de bouteille de vin,G23,2,0.002,
Vidy,413,210,2,1,12.07.2022,3,Capsule/capuchon de bouteille en aluminium,G175,3,0.0054,
Vidy,413,210,2,1,12.07.2022,3,Cartouche/munition/balle/douille de chasse en plastique,G70,2,0.0062,
Vidy,413,210,2,1,12.07.2022,3,Cellophane/film alimentaire plastique,G114,27,0.0567,
Vidy,413,210,2,1,12.07.2022,3,Coton-tige,G95,21,0.00378,
Vidy,413,210,2,1,12.07.2022,3,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,10,0.0058,
Vidy,413,210,2,1,12.07.2022,3,Emballage boîte en carton,G148,1,0.075,
Vidy,413,210,2,1,12.07.2022,3,Emballage/papier alimentaire en aluminium,G177,9,0.027,
Vidy,413,210,2,1,12.07.2022,3,Ficelle de moins de 1cm de diamètre,G50,7,0.028,
Vidy,413,210,2,1,12.07.2022,3,Gobelet plastique jetable,G33,1,0.0025,
Vidy,413,210,2,1,12.07.2022,3,Jouet en plastique,G32,1,0.1,
Vidy,413,210,2,1,12.07.2022,3,Languette de conserve/canette,G178,1,0.0003,
Vidy,413,210,2,1,12.07.2022,3,Mégot de cigarette,G27,216,0.04752,
Vidy,413,210,2,1,12.07.2022,3,Morceau de métal entre 5 et 30cm,G198,1,0.1,
Vidy,413,210,2,1,12.07.2022,3,Morceau de papier de moins de 5cm,G156,26,0.026,
Vidy,413,210,2,1,12.07.2022,3,Morceau de papier entre 5 et 30cm,G156,6,0.012,
Vidy,413,210,2,1,12.07.2022,3,"Morceau de plastique de moins de 2,5cm","G78, G79",80,0.024,
Vidy,413,210,2,1,12.07.2022,3,"Morceau de plastique entre 2,5 et 50cm",G79,14,0.042,
Vidy,413,210,2,1,12.07.2022,3,Morceau de textile de moins de 5 cm,G145,1,0.0026,
Vidy,413,210,2,1,12.07.2022,3,Morceau de textile entre 5 et 30cm,G145,4,0.432,
Vidy,413,210,2,1,12.07.2022,3,Morceau de verre/bouteille de moins de 5cm,G200,75,0.3,
Vidy,413,210,2,1,12.07.2022,3,Serviette/mouchoir en papier,G158,2,0.004,
Amphion,342,170,2,4,18.10.2022,4,Anneau plastique bouteille,G24,11,0.0011,
Amphion,342,170,2,4,18.10.2022,4,Bande de cerclage en plastique,G66,1,0.006,
Amphion,342,170,2,4,18.10.2022,4,Bâtonnet de sucette en plastique,G31,7,0.00126,
Amphion,342,170,2,4,18.10.2022,4,Bouchon en liège,G159,1,0.002,
Amphion,342,170,2,4,18.10.2022,4,Cartouche/munition/balle/douille de chasse en plastique,G70,4,0.0124,
Amphion,342,170,2,4,18.10.2022,4,Corde de moins de 30 cm,G49,1,0.15,
Amphion,342,170,2,4,18.10.2022,4,Coton-tige,G95,43,0.00774,
Amphion,342,170,2,4,18.10.2022,4,Couvercle en plastique non-identifié,G23,24,0.168,
Amphion,342,170,2,4,18.10.2022,4,Couvercle/capuchon aluminium/fer blanc,G178,3,0.009,
Amphion,342,170,2,4,18.10.2022,4,Couvercle/capuchon/bouchon plastique PET,G24,18,0.072,
Amphion,342,170,2,4,18.10.2022,4,Déchet de construction/chantier en plastique,G89,2,1,
Amphion,342,170,2,4,18.10.2022,4,Élastique pour les cheveux,G131,3,0.003,
Amphion,342,170,2,4,18.10.2022,4,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,22,0.0128,
Amphion,342,170,2,4,18.10.2022,4,Emballage alimentaire en mousse,G10,1,0.027,
Amphion,342,170,2,4,18.10.2022,4,Emballage/papier alimentaire en aluminium,G177,1,0.003,
Amphion,342,170,2,4,18.10.2022,4,Etiquette/Code barre,G922,2,0.005,
Amphion,342,170,2,4,18.10.2022,4,Fil de fer,G191,2,0.01,
Amphion,342,170,2,4,18.10.2022,4,Filaments de plastique de moins de 5 mm,G113,7,0.00014,
Amphion,342,170,2,4,18.10.2022,4,Film plastique non-alimentaire de moins de 5 mm,G114,14,0.000042,
Amphion,342,170,2,4,18.10.2022,4,Grille en plastique STEP,G932,11,0.01177,
Amphion,342,170,2,4,18.10.2022,4,Mégot de cigarette,G27,10,0.0022,
Amphion,342,170,2,4,18.10.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",148,0.0444,
Amphion,342,170,2,4,18.10.2022,4,"Morceau de plastique entre 2,5 et 50cm",G79,59,0.177,
Amphion,342,170,2,4,18.10.2022,4,Morceaux/fragments de plastique anguleux de moins de 5mm,G106,17,0.000357,
Amphion,342,170,2,4,18.10.2022,4,Mousse de rembourage,G74,4,0.0032,
Amphion,342,170,2,4,18.10.2022,4,Paille pour boisson,G35,4,0.004,
Amphion,342,170,2,4,18.10.2022,4,Paquet de cigarettes,G25,1,0.008,
Amphion,342,170,2,4,18.10.2022,4,Sac plastique/Cabas plastique,G2,1,0.02,
Amphion,342,170,2,4,18.10.2022,4,Sagex-EPS/Polystirène expensé de moins de 5mm,G117,6,1.13207547169811E-05,
Amphion,342,170,2,4,18.10.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,20,0.016,
Amphion,342,170,2,4,18.10.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,11,0.044,
Anthy-Séchex,211,95,2,4,23.11.2022,4,Câble de moins de 50 cm,G194,1,0.35,
Anthy-Séchex,211,95,2,4,23.11.2022,4,Capsule/capuchon de bouteille en aluminium,G175,1,0.0018,
Anthy-Séchex,211,95,2,4,23.11.2022,4,Élastique pour les cheveux,G131,1,0.001,
Anthy-Séchex,211,95,2,4,23.11.2022,4,Fibre plastique béton projeté,G216,1,0.0000266,
Anthy-Séchex,211,95,2,4,23.11.2022,4,Fil de fer,G191,1,0.005,
Anthy-Séchex,211,95,2,4,23.11.2022,4,Mégot de cigarette,G27,2,0.00044,
Anthy-Séchex,211,95,2,4,23.11.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",11,0.0033,
Anthy-Séchex,211,95,2,4,23.11.2022,4,"Morceau de plastique entre 2,5 et 50cm",G79,4,0.012,
Anthy-Séchex,211,95,2,4,23.11.2022,4,Serflex/Colson/Attache de chantier,G89,1,0.001,
Aubonne,268,150,2,4,05.11.2022,4,Bouchon en liège,G159,1,0.002,
Aubonne,268,150,2,4,05.11.2022,4,Emballage/papier alimentaire en aluminium,G177,2,0.006,
Aubonne,268,150,2,4,05.11.2022,4,Grille en plastique STEP,G932,1,0.00107,
Aubonne,268,150,2,4,05.11.2022,4,Languette de conserve/canette,G178,1,0.0003,
Aubonne,268,150,2,4,05.11.2022,4,Mégot de cigarette,G27,3,0.00066,
Aubonne,268,150,2,4,05.11.2022,4,Morceau de céramique de moins de 5cm,G210,6,0.03,
Aubonne,268,150,2,4,05.11.2022,4,Morceau de métal de moins de 5cm,G198,1,0.006,
Aubonne,268,150,2,4,05.11.2022,4,Morceau de métal entre 5 et 30cm,G198,1,0.1,
Aubonne,268,150,2,4,05.11.2022,4,Morceau de papier de moins de 5cm,G156,6,0.006,
Aubonne,268,150,2,4,05.11.2022,4,Morceau de papier entre 5 et 30cm,G156,1,0.002,
Aubonne,268,150,2,4,05.11.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",2,0.0006,
Aubonne,268,150,2,4,05.11.2022,4,"Morceau de plastique entre 2,5 et 50cm",G79,1,0.003,
Aubonne,268,150,2,4,05.11.2022,4,Morceau de verre/bouteille de moins de 5cm,G200,92,0.368,
Aubonne,268,150,2,4,05.11.2022,4,Sagex-EPS/Polystirène expensé de moins de 5mm,G117,1,1.88679245283019E-06,
Aubonne,268,150,2,4,05.11.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,1,0.0008,
Baby plage,384,200,2,1,10/15/2022,4,Aluminium de moins de 50 cm,G177,4,0.54,
Baby plage,384,200,2,1,10/15/2022,4,Bande élastique,G131,4,0.00112,
Baby plage,384,200,2,1,10/15/2022,4,Bâtonnet de glace en bois,G165,1,0.002,
Baby plage,384,200,2,1,10/15/2022,4,Capsule/capuchon de bouteille en aluminium,G175,3,0.0054,
Baby plage,384,200,2,1,10/15/2022,4,Chewing-gum,G134,1,0.002,
Baby plage,384,200,2,1,10/15/2022,4,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,5,0.0029,
Baby plage,384,200,2,1,10/15/2022,4,Éponge,G73,5,0.1,
Baby plage,384,200,2,1,10/15/2022,4,Fibre plastique béton projeté,G216,1,0.0000266,
Baby plage,384,200,2,1,10/15/2022,4,Ficelle de moins de 1cm de diamètre,G50,2,0.008,
Baby plage,384,200,2,1,10/15/2022,4,Jouet en plastique,G32,3,0.3,
Baby plage,384,200,2,1,10/15/2022,4,Languette de conserve/canette,G178,1,0.0003,
Baby plage,384,200,2,1,10/15/2022,4,Mégot de cigare,G27,28,0.0182,
Baby plage,384,200,2,1,10/15/2022,4,Morceau de papier de moins de 5cm,G156,4,0.004,
Baby plage,384,200,2,1,10/15/2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",20,0.006,
Baby plage,384,200,2,1,10/15/2022,4,"Morceau de plastique entre 2,5 et 50cm",G79,11,0.033,
Baby plage,384,200,2,1,10/15/2022,4,Morceau de textile de moins de 5 cm,G145,6,0.0156,
Baby plage,384,200,2,1,10/15/2022,4,Morceau de verre entre 5 et 30cm,G210,1,0.01,
Baby plage,384,200,2,1,10/15/2022,4,Morceau de verre/bouteille de moins de 5cm,G200,26,0.104,
Baby plage,384,200,2,1,10/15/2022,4,Morceaux/fragments de plastique anguleux de moins de 5mm,G106,16,0.000336,
Baby plage,384,200,2,1,10/15/2022,4,Pansement/Sparadrap/Bande,G211,4,0.0008,
Baby plage,384,200,2,1,10/15/2022,4,Pellets/Nurdles industriels,G112,23,0.000575,
Baby plage,384,200,2,1,10/15/2022,4,Sagex-EPS/Polystirène expensé de moins de 5mm,G117,3,5.66037735849057E-06,
Baby plage,384,200,2,1,10/15/2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,2,0.0016,
Baby plage,384,200,2,1,10/15/2022,4,Touillette/Batonnet en plastique,G34,1,0.0002,
Cully,52,25,2,3,17.10.2022,4,Ficelle de moins de 1cm de diamètre,G50,1,0.004,
Cully,52,25,2,3,17.10.2022,4,Filaments de plastique de moins de 5 mm,G113,1,0.00002,
Cully,52,25,2,3,17.10.2022,4,Morceau de céramique de moins de 5cm,G210,1,0.005,
Cully,52,25,2,3,17.10.2022,4,Morceau de papier de moins de 5cm,G156,1,0.001,
Cully,52,25,2,3,17.10.2022,4,Morceau de papier entre 5 et 30cm,G156,1,0.002,
Cully,52,25,2,3,17.10.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",1,0.0003,
Cully,52,25,2,3,17.10.2022,4,"Morceau de plastique entre 2,5 et 50cm",G79,2,0.006,
Cully,52,25,2,3,17.10.2022,4,Morceau de verre/bouteille de moins de 5cm,G200,4,0.016,
Cully,52,25,2,3,17.10.2022,4,Morceaux/fragments de plastique arrondis de moins de 5mm,G103,2,0.000042,
Gland,22,8,2,2,10.12.2022,4,Emballage/papier alimentaire en aluminium,G177,1,0.003,
Gland,22,8,2,2,10.12.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",11,0.0033,
Gland,22,8,2,2,10.12.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,6,0.0048,
Grangettes,260,130,2,1,08.11.2022,4,Bande de cerclage en plastique,G66,8,0.048,
Grangettes,260,130,2,1,08.11.2022,4,Bouchon en liège,G159,2,0.004,
Grangettes,260,130,2,1,08.11.2022,4,Bouchon/capuchon PET,G21,13,0.02275,
Grangettes,260,130,2,1,08.11.2022,4,Capsule/capuchon de bouteille en aluminium,G175,1,0.0018,
Grangettes,260,130,2,1,08.11.2022,4,Cartouche/munition/balle/douille de chasse en plastique,G70,4,0.0124,
Grangettes,260,130,2,1,08.11.2022,4,Coton-tige,G95,18,0.00324,
Grangettes,260,130,2,1,08.11.2022,4,Élastique pour les cheveux,G131,1,0.001,
Grangettes,260,130,2,1,08.11.2022,4,Éponge,G73,1,0.02,
Grangettes,260,130,2,1,08.11.2022,4,Feuille de papier,G157,1,0.005,
Grangettes,260,130,2,1,08.11.2022,4,Fibre plastique béton projeté,G216,15,0.000399,
Grangettes,260,130,2,1,08.11.2022,4,Ficelle de moins de 1cm de diamètre,G50,1,0.004,
Grangettes,260,130,2,1,08.11.2022,4,Filaments de plastique de moins de 5 mm,G113,5,0.0001,
Grangettes,260,130,2,1,08.11.2022,4,Fourchette en plastique,G10,1,0.008,
Grangettes,260,130,2,1,08.11.2022,4,Grille en plastique STEP,G932,2,0.00214,
Grangettes,260,130,2,1,08.11.2022,4,Jouet en plastique,G32,1,0.1,
Grangettes,260,130,2,1,08.11.2022,4,Mégot de cigarette,G27,9,0.00198,
Grangettes,260,130,2,1,08.11.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",231,0.0693,
Grangettes,260,130,2,1,08.11.2022,4,"Morceau de plastique entre 2,5 et 50cm",G79,73,0.219,
Grangettes,260,130,2,1,08.11.2022,4,Morceau de textile de moins de 5 cm,G145,2,0.0052,
Grangettes,260,130,2,1,08.11.2022,4,Morceau de verre/bouteille de moins de 5cm,G200,15,0.06,
Grangettes,260,130,2,1,08.11.2022,4,Mousse de rembourage,G74,9,0.0072,
Grangettes,260,130,2,1,08.11.2022,4,Pansement/Sparadrap/Bande,G211,2,0.0004,
Grangettes,260,130,2,1,08.11.2022,4,Pellets/Nurdles industriels,G112,80,0.002,
Grangettes,260,130,2,1,08.11.2022,4,Plombs,G197,1,0.025,
Grangettes,260,130,2,1,08.11.2022,4,Sagex-EPS/Polystirène expensé de moins de 5mm,G117,30,5.66037735849057E-05,
Grangettes,260,130,2,1,08.11.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,53,0.0424,
Grangettes,260,130,2,1,08.11.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,3,0.012,
Grangettes,260,130,2,1,08.11.2022,4,Serviette/lingette hygiènique,G97,1,0.001,
Grangettes,260,130,2,1,08.11.2022,4,Tendeur sendow/élastique,G216,1,0.092,
Lugrin,159,80,2,4,05.11.2022,4,Aluminium de moins de 50 cm,G177,3,0.405,
Lugrin,159,80,2,4,05.11.2022,4,Bâtonnet de sucette en plastique,G31,1,0.00018,
Lugrin,159,80,2,4,05.11.2022,4,Botte en cuir,G138,1,0.3,
Lugrin,159,80,2,4,05.11.2022,4,Bouchon/capuchon PET,G21,2,0.0035,
Lugrin,159,80,2,4,05.11.2022,4,Bouteille de PET 0.5l,G7,1,0.035,
Lugrin,159,80,2,4,05.11.2022,4,Câble de moins de 50 cm,G194,4,1.4,
Lugrin,159,80,2,4,05.11.2022,4,Cable/fil électrique,G216,4,0.008,
Lugrin,159,80,2,4,05.11.2022,4,Capsule/capuchon de bouteille en aluminium,G175,8,0.0144,
Lugrin,159,80,2,4,05.11.2022,4,Cartouche/munition/balle/douille de chasse en plastique,G70,3,0.0093,
Lugrin,159,80,2,4,05.11.2022,4,Cellophane/film alimentaire plastique,G114,2,0.0042,
Lugrin,159,80,2,4,05.11.2022,4,Chausette,G135,1,0.015,
Lugrin,159,80,2,4,05.11.2022,4,Coton-tige,G95,7,0.00126,
Lugrin,159,80,2,4,05.11.2022,4,Couvercle/capuchon/bouchon plastique PET,G24,1,0.004,
Lugrin,159,80,2,4,05.11.2022,4,Élastique pour les cheveux,G131,2,0.002,
Lugrin,159,80,2,4,05.11.2022,4,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,17,0.0099,
Lugrin,159,80,2,4,05.11.2022,4,Emballage/papier alimentaire en aluminium,G177,7,0.021,
Lugrin,159,80,2,4,05.11.2022,4,Fer de moins de 50 cm,G198,2,0.8,
Lugrin,159,80,2,4,05.11.2022,4,Feuille/fourre en plastique,G79,1,0.001,
Lugrin,159,80,2,4,05.11.2022,4,Fil de fer,G191,1,0.005,
Lugrin,159,80,2,4,05.11.2022,4,Hameçon,G183,1,0.025,
Lugrin,159,80,2,4,05.11.2022,4,Languette de conserve/canette,G178,1,0.0003,
Lugrin,159,80,2,4,05.11.2022,4,Liège,G159,1,0.002,
Lugrin,159,80,2,4,05.11.2022,4,Ligne de pêche,G132,2,0.0004,
Lugrin,159,80,2,4,05.11.2022,4,Mégot de cigarette,G27,5,0.0011,
Lugrin,159,80,2,4,05.11.2022,4,Morceau de caoutchouc entre 5 et 30cm,G134,1,0.01,
Lugrin,159,80,2,4,05.11.2022,4,Morceau de caoutchouc moins de 5cm,G134,2,0.004,
Lugrin,159,80,2,4,05.11.2022,4,Morceau de céramique de moins de 5cm,G210,173,0.865,
Lugrin,159,80,2,4,05.11.2022,4,Morceau de céramique entre 5 et 30cm,G210,7,0.7,
Lugrin,159,80,2,4,05.11.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",12,0.0036,
Lugrin,159,80,2,4,05.11.2022,4,"Morceau de plastique entre 2,5 et 50cm",G79,12,0.036,
Lugrin,159,80,2,4,05.11.2022,4,Morceau de verre entre 5 et 30cm,G210,7,0.07,
Lugrin,159,80,2,4,05.11.2022,4,Morceau de verre entre 5 et 30cm,G210,106,1.06,
Lugrin,159,80,2,4,05.11.2022,4,Pansement/Sparadrap/Bande,G211,2,0.0004,
Lugrin,159,80,2,4,05.11.2022,4,Pince-à-linge en plastique,G124,1,0.005,
Lugrin,159,80,2,4,05.11.2022,4,Rasoir jetable plastique/bic,G216,2,0.0112,
Lugrin,159,80,2,4,05.11.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,24,0.0192,
Lugrin,159,80,2,4,05.11.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,9,0.036,
Lugrin,159,80,2,4,05.11.2022,4,Serflex/Colson/Attache de chantier,G89,3,0.003,
Lugrin,159,80,2,4,05.11.2022,4,Tube de produit alimentaire,G175,3,0.24,
Port choiseul,297,150,2,3,15.10.2022,4,Bouchon/capuchon PET,G21,14,0.0245,
Port choiseul,297,150,2,3,15.10.2022,4,Bouteille de PET 0.33l,G7,1,0.023,
Port choiseul,297,150,2,3,15.10.2022,4,Coton-tige,G95,22,0.00396,
Port choiseul,297,150,2,3,15.10.2022,4,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,3,0.0017,
Port choiseul,297,150,2,3,15.10.2022,4,Mégot de cigarette,G27,40,0.0088,
Port choiseul,297,150,2,3,15.10.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",40,0.012,
Port choiseul,297,150,2,3,15.10.2022,4,"Morceau de plastique entre 2,5 et 50cm",G79,12,0.036,
Port choiseul,297,150,2,3,15.10.2022,4,Sandale/nu-pied/tongue,G136,1,0.135,
Préverenges,961,490,2,1,05.11.2022,4,Aluminium de moins de 50 cm,G177,8,1.08,
Préverenges,961,490,2,1,05.11.2022,4,Ballon de baudruche,G125,1,0.0008,
Préverenges,961,490,2,1,05.11.2022,4,Bande élastique,G131,2,0.00056,
Préverenges,961,490,2,1,05.11.2022,4,Bâtonnet de glace en bois,G165,3,0.006,
Préverenges,961,490,2,1,05.11.2022,4,Bâtonnet de sucette en plastique,G31,2,0.00036,
Préverenges,961,490,2,1,05.11.2022,4,Bouchon/capuchon PET,G21,5,0.00875,
Préverenges,961,490,2,1,05.11.2022,4,Capsule/capuchon de bouteille en aluminium,G175,1,0.0018,
Préverenges,961,490,2,1,05.11.2022,4,Cartouche/munition/balle/douille de chasse en plastique,G70,2,0.0062,
Préverenges,961,490,2,1,05.11.2022,4,Coton-tige,G95,17,0.00306,
Préverenges,961,490,2,1,05.11.2022,4,Élastique pour les cheveux,G131,3,0.003,
Préverenges,961,490,2,1,05.11.2022,4,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,102,0.0595,
Préverenges,961,490,2,1,05.11.2022,4,Fibre plastique béton projeté,G216,3,0.0000798,
Préverenges,961,490,2,1,05.11.2022,4,Ficelle de moins de 1cm de diamètre,G50,4,0.016,
Préverenges,961,490,2,1,05.11.2022,4,Fil de fer,G191,1,0.005,
Préverenges,961,490,2,1,05.11.2022,4,Filaments de plastique de moins de 5 mm,G113,15,0.0003,
Préverenges,961,490,2,1,05.11.2022,4,Jouet en plastique,G32,2,0.2,
Préverenges,961,490,2,1,05.11.2022,4,Mégot de cigarette,G27,58,0.01276,
Préverenges,961,490,2,1,05.11.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",305,0.0915,
Préverenges,961,490,2,1,05.11.2022,4,"Morceau de plastique entre 2,5 et 50cm",G79,61,0.183,
Préverenges,961,490,2,1,05.11.2022,4,Morceau de textile de moins de 5 cm,G145,1,0.0026,
Préverenges,961,490,2,1,05.11.2022,4,Morceau de textile entre 5 et 30cm,G145,6,0.648,
Préverenges,961,490,2,1,05.11.2022,4,Morceaux/fragments de plastique arrondis de moins de 5mm,G103,55,0.001155,
Préverenges,961,490,2,1,05.11.2022,4,Paille pour boisson,G35,3,0.003,
Préverenges,961,490,2,1,05.11.2022,4,Pansement/Sparadrap/Bande,G211,1,0.0002,
Préverenges,961,490,2,1,05.11.2022,4,Pellets/Nurdles industriels,G112,333,0.008325,
Préverenges,961,490,2,1,05.11.2022,4,Sagex-EPS/Polystirène expensé de moins de 5mm,G117,37,6.9811320754717E-05,
Préverenges,961,490,2,1,05.11.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,66,0.264,
Rolle,815,415,2,1,06.11.2022,4,Anneau plastique bouteille,G24,1,0.0001,
Rolle,815,415,2,1,06.11.2022,4,Bande de cerclage en métal,G191,1,0.65,
Rolle,815,415,2,1,06.11.2022,4,Bande de cerclage en plastique,G66,4,0.024,
Rolle,815,415,2,1,06.11.2022,4,Bande élastique,G131,5,0.0014,
Rolle,815,415,2,1,06.11.2022,4,Bâtonnet de glace en bois,G165,1,0.002,
Rolle,815,415,2,1,06.11.2022,4,Bâtonnet de sucette en plastique,G31,6,0.00108,
Rolle,815,415,2,1,06.11.2022,4,Bouchon en liège,G159,1,0.002,
Rolle,815,415,2,1,06.11.2022,4,Bouchon/capuchon PET,G21,2,0.0035,
Rolle,815,415,2,1,06.11.2022,4,Carrelage,G216,5,1,
Rolle,815,415,2,1,06.11.2022,4,Cellophane/film alimentaire plastique,G114,24,0.0504,
Rolle,815,415,2,1,06.11.2022,4,Chewing-gum,G134,1,0.002,
Rolle,815,415,2,1,06.11.2022,4,Corde de moins de 30 cm,G49,2,0.3,
Rolle,815,415,2,1,06.11.2022,4,Couvercle en plastique non-identifié,G23,25,0.175,
Rolle,815,415,2,1,06.11.2022,4,Couvercle/capuchon/bouchon plastique PET,G24,1,0.004,
