Lieu;Aire;Temps;Position;Substrat;Date;Saison;Objet;Code;OPSAR;UNEP;Quantité;Poids;;;
Savonnière;325;160;2;2;16.01.2022;1;Briquet;G26;16;PL10;1;0,012;0,003076923;12;
Savonnière;325;160;2;2;16.01.2022;1;Mégot de cigarette;G27;64;PL11;6;0,00132;0,018461538;0,22;
Savonnière;325;160;2;2;01.05.2022;2;Mégot de cigarette;G27;64;PL11;7;0,00154;0,021538462;0,22;
Savonnière;82;40;1;4;01.05.2022;2;Mégot de cigarette;G27;64;PL11;8;0,00176;0,097560976;0,22;
Savonnière;82;40;1;4;06.08.2022;3;Mégot de cigarette;G27;64;PL11;1;0,00022;0,012195122;0,22;
Savonnière;325;160;2;2;06.08.2022;3;Mégot de cigarette;G27;64;PL11;80;0,0176;0,246153846;0,22;
Savonnière;82;40;1;4;06.11.2022;4;Mégot de cigarette;G27;64;PL11;1;0,00022;0,012195122;0,22;
Savonnière;325;160;2;2;06.11.2022;4;Mégot de cigarette;G27;64;PL11;2;0,00044;0,006153846;0,22;
Savonnière;82;40;1;4;01.05.2022;2;Cellophane/film alimentaire plastique;G30;117;;2;0,0042;0,024390244;2,1;
Savonnière;325;160;2;2;16.01.2022;1;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;17;0,0099;0,052307692;0,582352941;
Savonnière;325;160;2;2;01.05.2022;2;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;8;0,0047;0,024615385;0,5875;
Savonnière;82;40;1;4;06.08.2022;3;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;7;0,0041;0,085365854;0,585714286;
Savonnière;325;160;2;2;06.08.2022;3;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;27;0,0157;0,083076923;0,581481481;
Savonnière;82;40;1;4;06.11.2022;4;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;6;0,0035;0,073170732;0,583333333;
Savonnière;325;160;2;2;06.11.2022;4;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;9;0,0052;0,027692308;0,577777778;
Savonnière;325;160;2;2;16.01.2022;1;Bâtonnet de sucette en plastique;G31;19;;3;0,00054;0,009230769;0,18;0,18
Savonnière;82;40;1;4;16.01.2022;1;Bâtonnet de sucette en plastique;G31;19;;4;0,00072;0,048780488;0,18;0,18
Savonnière;82;40;1;4;01.05.2022;2;Bâtonnet de sucette en plastique;G31;19;;1;0,00018;0,012195122;0,18;0,18
Savonnière;325;160;2;2;01.05.2022;2;Bâtonnet de sucette en plastique;G31;19;;5;0,0009;0,015384615;0,18;0,18
Savonnière;325;160;2;2;06.08.2022;3;Bâtonnet de sucette en plastique;G31;19;;2;0,00036;0,006153846;0,18;0,18
Savonnière;325;160;2;2;06.11.2022;4;Bâtonnet de sucette en plastique;G31;19;;2;0,00036;0,006153846;0,18;0,18
Savonnière;325;160;2;2;06.08.2022;3;Gobelet plastique jetable;G33;21;PL06;1;0,0025;0,003076923;2,5;2,5
Savonnière;325;160;2;2;01.05.2022;2;Cuillère plastique;G34;6;PL06;1;0,008;0,003076923;8;
Savonnière;325;160;2;2;16.01.2022;1;Paille pour boisson;G35;22;PL04;2;0,002;0,006153846;1;
Savonnière;82;40;1;4;01.05.2022;2;Paille pour boisson;G35;22;PL04;1;0,001;0,012195122;1;
Savonnière;325;160;2;2;01.05.2022;2;Paille pour boisson;G35;22;PL04;1;0,001;0,003076923;1;
Savonnière;325;160;2;2;06.11.2022;4;Paille pour boisson;G35;22;PL04;1;0,001;0,003076923;1;
Savonnière;325;160;2;2;01.05.2022;2;Ficelle de moins de 1cm de diamètre;G50;32;PL19;2;0,008;0,006153846;4;4
Savonnière;325;160;2;2;06.08.2022;3;Ficelle de moins de 1cm de diamètre;G50;32;PL19;2;0,008;0,006153846;4;4
Savonnière;325;160;2;2;06.08.2022;3;Bande de cerclage en plastique;G66;39;PL21;9;0,054;0,027692308;6;
Savonnière;82;40;1;4;06.11.2022;4;Bande de cerclage en plastique;G66;39;PL21;1;0,006;0,012195122;6;
Savonnière;325;160;2;2;06.11.2022;4;Bande de cerclage en plastique;G66;39;PL21;1;0,006;0,003076923;6;
Savonnière;325;160;2;2;16.01.2022;1;Cartouche/munition/balle/douille de chasse en plastique;G70;43;;1;0,0031;0,003076923;3,1;3,1
Savonnière;325;160;2;2;01.05.2022;2;Cartouche/munition/balle/douille de chasse en plastique;G70;43;;4;0,0124;0,012307692;3,1;3,1
Savonnière;82;40;1;4;06.11.2022;4;Éponge;G73;45;FP01;1;0,02;0,012195122;20;
Savonnière;82;40;1;4;16.01.2022;1;Morceau de plastique de moins de 2,5cm;G78;;;8;0,0024;0,097560976;0,3;0,3
Savonnière;325;160;2;2;16.01.2022;1;Morceau de plastique de moins de 2,5cm;G78;;;51;0,0153;0,156923077;0,3;0,3
Savonnière;82;40;1;4;01.05.2022;2;Morceau de plastique de moins de 2,5cm;G78;;;4;0,0012;0,048780488;0,3;0,3
Savonnière;325;160;2;2;01.05.2022;2;Morceau de plastique de moins de 2,5cm;G78;;;19;0,0057;0,058461538;0,3;0,3
Savonnière;82;40;1;4;06.08.2022;3;Morceau de plastique de moins de 2,5cm;G78;;;6;0,0018;0,073170732;0,3;0,3
Savonnière;325;160;2;2;06.08.2022;3;Morceau de plastique de moins de 2,5cm;G78;;;16;0,0048;0,049230769;0,3;0,3
Savonnière;82;40;1;4;06.11.2022;4;Morceau de plastique de moins de 2,5cm;G78;;;10;0,003;0,12195122;0,3;0,3
Savonnière;325;160;2;2;06.11.2022;4;Morceau de plastique de moins de 2,5cm;G78;;;23;0,0069;0,070769231;0,3;0,3
Savonnière;82;40;1;4;16.01.2022;1;Morceau de plastique entre 2,5 et 50cm;G79;;;4;0,012;0,048780488;3;3
Savonnière;325;160;2;2;16.01.2022;1;Morceau de plastique entre 2,5 et 50cm;G79;;;23;0,069;0,070769231;3;3
Savonnière;325;160;2;2;01.05.2022;2;Morceau de plastique entre 2,5 et 50cm;G79;;;12;0,036;0,036923077;3;3
Savonnière;325;160;2;2;06.08.2022;3;Morceau de plastique entre 2,5 et 50cm;G79;;;16;0,048;0,049230769;3;3
Savonnière;325;160;2;2;06.11.2022;4;Morceau de plastique entre 2,5 et 50cm;G79;;;6;0,018;0,018461538;3;3
Savonnière;82;40;1;4;06.11.2022;4;Morceau de plastique entre 2,5 et 50cm;G79;;;9;0,027;0,109756098;3;3
Savonnière;325;160;2;2;01.05.2022;2;Tuyau plastique/PVC de moins de 30 cm;G79;;;1;0,1;0,003076923;100;
Savonnière;325;160;2;2;16.01.2022;1;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;3;0,0024;0,009230769;0,8;0,8
Savonnière;82;40;1;4;06.11.2022;4;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;1;0,0008;0,012195122;0,8;0,8
Savonnière;82;40;1;4;01.05.2022;2;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;1;0,004;0,012195122;4;4
Savonnière;82;40;1;4;06.08.2022;3;Déchet de construction/chantier en plastique;G89;;;1;0,5;0,012195122;500;
Savonnière;82;40;1;4;01.05.2022;2;Serflex/Colson/Attache de chantier;G89;;;1;0,001;0,012195122;1;1
Savonnière;325;160;2;2;01.05.2022;2;Serflex/Colson/Attache de chantier;G89;;;3;0,003;0,009230769;1;1
Savonnière;82;40;1;4;06.08.2022;3;Serflex/Colson/Attache de chantier;G89;;;2;0,002;0,024390244;1;1
Savonnière;82;40;1;4;06.11.2022;4;Serflex/Colson/Attache de chantier;G89;;;2;0,002;0,024390244;1;1
Savonnière;325;160;2;2;16.01.2022;1;Élastique pour les cheveux;G905;;RB06;2;0,002;0,006153846;1;
Savonnière;82;40;1;4;01.05.2022;2;Élastique pour les cheveux;G905;;RB06;1;0,001;0,012195122;1;
Savonnière;82;40;1;4;06.08.2022;3;Élastique pour les cheveux;G905;;RB06;4;0,004;0,048780488;1;
Savonnière;325;160;2;2;06.08.2022;3;Élastique pour les cheveux;G905;;RB06;6;0,006;0,018461538;1;
Savonnière;325;160;2;2;06.11.2022;4;Élastique pour les cheveux;G905;;RB06;1;0,001;0,003076923;1;
Savonnière;82;40;1;4;06.11.2022;4;Élastique pour les cheveux;G905;;RB06;2;0,002;0,024390244;1;
Savonnière;82;40;1;4;06.11.2022;4;Chewing-gum;G926;53;RB08;1;0,002;0,012195122;2;
Savonnière;325;160;2;2;06.11.2022;4;Chewing-gum;G926;53;RB08;1;0,002;0,003076923;2;
Savonnière;325;160;2;2;16.01.2022;1;Rubalise/ruban de signalisation/de chantier en plastique;G931;48;PL24;1;0,01;0,003076923;10;
Savonnière;325;160;2;2;16.01.2022;1;Grille en plastique STEP;G932;;;1;0,00107;0,003076923;1,07;1,07
Savonnière;325;160;2;2;06.11.2022;4;Grille en plastique STEP;G932;;;1;0,00107;0,003076923;1,07;1,07
Savonnière;325;160;2;2;16.01.2022;1;Coton-tige;G95;98;OT02;14;0,00252;0,043076923;0,18;0,18
Savonnière;82;40;1;4;01.05.2022;2;Coton-tige;G95;98;OT02;1;0,00018;0,012195122;0,18;0,18
Savonnière;325;160;2;2;01.05.2022;2;Coton-tige;G95;98;OT02;7;0,00126;0,021538462;0,18;0,18
Savonnière;82;40;1;4;06.08.2022;3;Coton-tige;G95;98;OT02;3;0,00054;0,036585366;0,18;0,18
Savonnière;325;160;2;2;06.08.2022;3;Coton-tige;G95;98;OT02;5;0,0009;0,015384615;0,18;0,18
Savonnière;82;40;1;4;06.11.2022;4;Coton-tige;G95;98;OT02;2;0,00036;0,024390244;0,18;0,18
Tolochenaz;75;40;2;2;21.08.2022;3;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;3;0,000063;0,04;0,021;
Tolochenaz;52;25;1;2;12.11.2022;4;Filaments de plastique de moins de 5 mm;G113;;;1;0,00002;0,019230769;0,02;
Tolochenaz;52;25;1;2;12.11.2022;4;Film plastique non-alimentaire de moins de 5 mm;G114;;;1;0,000003;0,019230769;0,003;
Tolochenaz;75;40;2;2;07.02.2022;1;Sagex-EPS/Polystirène expensé de moins de 5mm;G117;;;1;1,88679E-06;0,013333333;0,001886792;
Tolochenaz;75;40;2;2;12.11.2022;4;Sagex-EPS/Polystirène expensé de moins de 5mm;G117;;;2;3,77358E-06;0,026666667;0,001886792;
Tolochenaz;75;40;2;2;21.08.2022;3;Bouteille/Emballage de cosmétique;G12;7;PL02;1;0,032;0,013333333;32;
Tolochenaz;75;40;2;2;12.11.2022;4;Morceau de textile de moins de 5 cm;G145;59;CL06;1;0,0026;0,013333333;2,6;
Tolochenaz;75;40;2;2;01.05.2022;2;Morceau de textile entre 5 et 30cm;G145;59;CL06;1;0,108;0,013333333;108;
Tolochenaz;75;40;2;2;01.05.2022;2;Rondelle de coton;G145;59;CL06;1;0,0002;0,013333333;0,2;
Tolochenaz;75;40;2;2;01.05.2022;2;Pansement/Sparadrap/Bande;G211;105;OT05;1;0,0002;0,013333333;0,2;0,2
Tolochenaz;75;40;2;2;01.05.2022;2;Mégot de cigarette;G27;64;PL11;2;0,00044;0,026666667;0,22;
Tolochenaz;75;40;2;2;07.02.2022;1;Cellophane/film alimentaire plastique;G30;117;;2;0,0042;0,026666667;2,1;
Tolochenaz;75;40;2;2;21.08.2022;3;Cellophane/film alimentaire plastique;G30;117;;5;0,0105;0,066666667;2,1;
Tolochenaz;75;40;2;2;01.05.2022;2;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;8;0,0047;0,106666667;0,5875;
Tolochenaz;75;40;2;2;01.05.2022;2;Bâtonnet de sucette en plastique;G31;19;;1;0,00018;0,013333333;0,18;0,18
Tolochenaz;75;40;2;2;12.11.2022;4;Bâtonnet de sucette en plastique;G31;19;;1;0,00018;0,013333333;0,18;
Tolochenaz;52;25;1;2;01.05.2022;2;Corde de moins de 30 cm;G49;31;PL19;1;0,15;0,019230769;150;
Tolochenaz;75;40;2;2;07.02.2022;1;Ficelle de moins de 1cm de diamètre;G50;32;PL19;1;0,004;0,013333333;4;4
Tolochenaz;52;25;1;2;01.05.2022;2;Bande de cerclage en plastique;G66;39;PL21;1;0,006;0,019230769;6;
Tolochenaz;52;25;1;2;21.08.2022;3;Bande de cerclage en plastique;G66;39;PL21;1;0,006;0,019230769;6;
Tolochenaz;75;40;2;2;07.02.2022;1;Morceau de plastique de moins de 2,5cm;G78;;;1;0,0003;0,013333333;0,3;0,3
Tolochenaz;52;25;1;2;07.02.2022;1;Morceau de plastique de moins de 2,5cm;G78;;;6;0,0018;0,115384615;0,3;0,3
Tolochenaz;75;40;2;2;01.05.2022;2;Morceau de plastique de moins de 2,5cm;G78;;;5;0,0015;0,066666667;0,3;0,3
Tolochenaz;75;40;2;2;21.08.2022;3;Morceau de plastique de moins de 2,5cm;G78;;;2;0,0006;0,026666667;0,3;0,3
Tolochenaz;52;25;1;2;12.11.2022;4;Morceau de plastique de moins de 2,5cm;G78;;;1;0,0003;0,019230769;0,3;
Tolochenaz;52;25;1;2;07.02.2022;1;Morceau de plastique entre 2,5 et 50cm;G79;;;2;0,006;0,038461538;3;3
Tolochenaz;75;40;2;2;07.02.2022;1;Morceau de plastique entre 2,5 et 50cm;G79;;;2;0,006;0,026666667;3;3
Tolochenaz;75;40;2;2;01.05.2022;2;Morceau de plastique entre 2,5 et 50cm;G79;;;1;0,003;0,013333333;3;3
Tolochenaz;52;25;1;2;01.05.2022;2;Morceau de plastique entre 2,5 et 50cm;G79;;;12;0,036;0,230769231;3;3
Tolochenaz;75;40;2;2;21.08.2022;3;Morceau de plastique entre 2,5 et 50cm;G79;;;2;0,006;0,026666667;3;3
Tolochenaz;75;40;2;2;12.11.2022;4;Morceau de plastique entre 2,5 et 50cm;G79;;;1;0,003;0,013333333;3;
Tolochenaz;75;40;2;2;07.02.2022;1;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;3;0,0024;0,04;0,8;0,8
Tolochenaz;75;40;2;2;12.11.2022;4;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;1;0,0008;0,013333333;0,8;
Tolochenaz;75;40;2;2;07.02.2022;1;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;1;0,004;0,013333333;4;4
Tolochenaz;75;40;2;2;12.11.2022;4;Baguette en plastique;G904;48;PL24;1;0,002;0,013333333;2;
Tolochenaz;75;40;2;2;01.05.2022;2;Élastique pour les cheveux;G905;;RB06;1;0,001;0,013333333;1;
Tougues;94;45;1;2;29.01.2022;1;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;1;0,000021;0,010638298;0,021;
Tougues;450;220;2;2;29.01.2022;1;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;4;0,000084;0,008888889;0,021;0,021
Tougues;450;220;2;2;22.10.2022;4;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;5;0,000105;0,011111111;0,021;
Tougues;94;45;1;2;29.01.2022;1;Filaments de plastique de moins de 5 mm;G113;;;1;0,00002;0,010638298;0,02;
Tougues;450;220;2;2;07.05.2022;2;Filaments de plastique de moins de 5 mm;G113;;;8;0,00016;0,017777778;0,02;
Tougues;450;220;2;2;10.08.2022;3;Filaments de plastique de moins de 5 mm;G113;;;12;0,00024;0,026666667;0,02;
Tougues;94;45;1;2;22.10.2022;4;Filaments de plastique de moins de 5 mm;G113;;;3;0,00006;0,031914894;0,02;
Tougues;450;220;2;2;22.10.2022;4;Filaments de plastique de moins de 5 mm;G113;;;3;0,00006;0,006666667;0,02;
Tougues;450;220;2;2;10.08.2022;3;Ballon de baudruche;G125;49;RB01;1;0,0008;0,002222222;0,8;0,8
Tougues;450;220;2;2;29.01.2022;1;Bande élastique;G131;;;1;0,00028;0,002222222;0,28;0,28
Tougues;450;220;2;2;07.05.2022;2;Bande élastique;G131;;;1;0,00028;0,002222222;0,28;0,28
Tougues;450;220;2;2;10.08.2022;3;Bande élastique;G131;;;2;0,00056;0,004444444;0,28;0,28
Tougues;94;45;1;2;29.01.2022;1;Ligne de pêche;G132;;;1;0,0002;0,010638298;0,2;
Tougues;450;220;2;2;29.01.2022;1;Ligne de pêche;G132;;;1;0,0002;0,002222222;0,2;
Tougues;94;45;1;2;07.05.2022;2;Ligne de pêche;G132;;;1;0,0002;0,010638298;0,2;
Tougues;450;220;2;2;29.01.2022;1;Morceau de textile de moins de 5 cm;G145;59;CL06;7;0,0182;0,015555556;2,6;
Tougues;94;45;1;2;07.05.2022;2;Morceau de textile de moins de 5 cm;G145;59;CL06;1;0,0026;0,010638298;2,6;
Tougues;450;220;2;2;07.05.2022;2;Morceau de textile de moins de 5 cm;G145;59;CL06;1;0,0026;0,002222222;2,6;
Tougues;94;45;1;2;10.08.2022;3;Morceau de textile de moins de 5 cm;G145;59;CL06;2;0,0052;0,021276596;2,6;
Tougues;450;220;2;2;10.08.2022;3;Morceau de textile de moins de 5 cm;G145;59;CL06;3;0,0078;0,006666667;2,6;
Tougues;450;220;2;2;07.05.2022;2;Morceau de textile entre 5 et 30cm;G145;59;CL06;1;0,108;0,002222222;108;
Tougues;450;220;2;2;10.08.2022;3;Morceau de textile entre 5 et 30cm;G145;59;CL06;1;0,108;0,002222222;108;
Tougues;450;220;2;2;10.08.2022;3;Rondelle de coton;G145;59;CL06;1;0,0002;0,002222222;0,2;
Tougues;450;220;2;2;10.08.2022;3;Pansement/Sparadrap/Bande;G211;105;OT05;1;0,0002;0,002222222;0,2;0,2
Tougues;450;220;2;2;22.10.2022;4;Pansement/Sparadrap/Bande;G211;105;OT05;1;0,0002;0,002222222;0,2;0,2
Tougues;450;220;2;2;10.08.2022;3;Chargeur appareil électronique/téléphonne;G216;;;1;0,05;0,002222222;50;
Tougues;450;220;2;2;29.01.2022;1;Bouchons en plastiques agglomérés de bouteille de vin;G23;15;PL01;1;0,001;0,002222222;1;
Tougues;94;45;1;2;29.01.2022;1;Mégot de cigarette;G27;64;PL11;2;0,00044;0,021276596;0,22;
Tougues;450;220;2;2;29.01.2022;1;Mégot de cigarette;G27;64;PL11;34;0,00748;0,075555556;0,22;
Tougues;94;45;1;2;07.05.2022;2;Mégot de cigarette;G27;64;PL11;1;0,00022;0,010638298;0,22;
Tougues;450;220;2;2;07.05.2022;2;Mégot de cigarette;G27;64;PL11;86;0,01892;0,191111111;0,22;
Tougues;94;45;1;2;10.08.2022;3;Mégot de cigarette;G27;64;PL11;2;0,00044;0,021276596;0,22;
Tougues;450;220;2;2;10.08.2022;3;Mégot de cigarette;G27;64;PL11;162;0,03564;0,36;0,22;
Tougues;450;220;2;2;22.10.2022;4;Mégot de cigarette;G27;64;PL11;36;0,00792;0,08;0,22;
Tougues;450;220;2;2;29.01.2022;1;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;3;0,0017;0,006666667;0,566666667;
Tougues;94;45;1;2;29.01.2022;1;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;5;0,0029;0,053191489;0,58;
Tougues;94;45;1;2;10.08.2022;3;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;5;0,0029;0,053191489;0,58;
Tougues;450;220;2;2;10.08.2022;3;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;36;0,021;0,08;0,583333333;
Tougues;94;45;1;2;22.10.2022;4;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;6;0,0035;0,063829787;0,583333333;
Tougues;450;220;2;2;22.10.2022;4;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;9;0,0052;0,02;0,577777778;
Tougues;450;220;2;2;29.01.2022;1;Bâtonnet de sucette en plastique;G31;19;;3;0,00054;0,006666667;0,18;0,18
Tougues;450;220;2;2;07.05.2022;2;Bâtonnet de sucette en plastique;G31;19;;2;0,00036;0,004444444;0,18;0,18
Tougues;450;220;2;2;10.08.2022;3;Bâtonnet de sucette en plastique;G31;19;;2;0,00036;0,004444444;0,18;0,18
Tougues;450;220;2;2;07.05.2022;2;Cuillère plastique;G34;6;PL06;1;0,008;0,002222222;8;
Tougues;450;220;2;2;29.01.2022;1;Touillette/Batonnet en plastique;G34;21;PL06;2;0,0003;0,004444444;0,15;
Tougues;450;220;2;2;10.08.2022;3;Corde de moins de 30 cm;G49;31;PL19;1;0,15;0,002222222;150;
Tougues;94;45;1;2;22.10.2022;4;Corde de moins de 30 cm;G49;31;PL19;1;0,15;0,010638298;150;
Tougues;94;45;1;2;07.05.2022;2;Ficelle de moins de 1cm de diamètre;G50;32;PL19;1;0,004;0,010638298;4;4
Tougues;450;220;2;2;10.08.2022;3;Mousse de rembourage;G74;;;6;0,0048;0,013333333;0,8;0,8
Tougues;94;45;1;2;29.01.2022;1;Morceau de plastique de moins de 2,5cm;G78;;;1;0,0003;0,010638298;0,3;0,3
Tougues;450;220;2;2;29.01.2022;1;Morceau de plastique de moins de 2,5cm;G78;;;12;0,0036;0,026666667;0,3;0,3
Tougues;94;45;1;2;07.05.2022;2;Morceau de plastique de moins de 2,5cm;G78;;;4;0,0012;0,042553191;0,3;0,3
Tougues;450;220;2;2;07.05.2022;2;Morceau de plastique de moins de 2,5cm;G78;;;36;0,0108;0,08;0,3;0,3
Tougues;94;45;1;2;10.08.2022;3;Morceau de plastique de moins de 2,5cm;G78;;;2;0,0006;0,021276596;0,3;0,3
Tougues;450;220;2;2;10.08.2022;3;Morceau de plastique de moins de 2,5cm;G78;;;30;0,009;0,066666667;0,3;0,3
Tougues;94;45;1;2;22.10.2022;4;Morceau de plastique de moins de 2,5cm;G78;;;5;0,0015;0,053191489;0,3;0,3
Tougues;450;220;2;2;29.01.2022;1;Morceau de plastique entre 2,5 et 50cm;G79;;;1;0,003;0,002222222;3;3
Tougues;94;45;1;2;07.05.2022;2;Morceau de plastique entre 2,5 et 50cm;G79;;;4;0,012;0,042553191;3;3
Tougues;450;220;2;2;07.05.2022;2;Morceau de plastique entre 2,5 et 50cm;G79;;;10;0,03;0,022222222;3;3
Tougues;94;45;1;2;10.08.2022;3;Morceau de plastique entre 2,5 et 50cm;G79;;;1;0,003;0,010638298;3;3
Tougues;450;220;2;2;10.08.2022;3;Morceau de plastique entre 2,5 et 50cm;G79;;;41;0,123;0,091111111;3;3
Tougues;450;220;2;2;22.10.2022;4;Morceau de plastique entre 2,5 et 50cm;G79;;;11;0,033;0,024444444;3;3
Tougues;450;220;2;2;10.08.2022;3;Tubas;G79;;;1;0,11;0,002222222;110;
Tougues;450;220;2;2;29.01.2022;1;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;3;0,0024;0,006666667;0,8;0,8
Tougues;94;45;1;2;07.05.2022;2;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;1;0,0008;0,010638298;0,8;0,8
Tougues;450;220;2;2;07.05.2022;2;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;11;0,0088;0,024444444;0,8;0,8
Tougues;450;220;2;2;22.10.2022;4;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;7;0,0056;0,015555556;0,8;0,8
Tougues;450;220;2;2;07.05.2022;2;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;2;0,008;0,004444444;4;4
Tougues;450;220;2;2;22.10.2022;4;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;1;0,004;0,002222222;4;4
Tougues;450;220;2;2;22.10.2022;4;Fibre plastique béton projeté;G89;;;1;0,0000266;0,002222222;0,0266;0,0266
Tougues;450;220;2;2;10.08.2022;3;Coton-tige;G95;98;OT02;2;0,00036;0,004444444;0,18;0,18
Tougues;450;220;2;2;22.10.2022;4;Coton-tige;G95;98;OT02;1;0,00018;0,002222222;0,18;0,18
Vidy;413;210;2;1;12.07.2022;3;Barquette/récipient en plastique, Take away, restauration rapide;G10;6;PL06;1;0,038;0,002421308;38;
Vidy;91;45;1;1;13.05.2022;2;Emballage alimentaire en mousse;G10;6;PL06;1;0,027;0,010989011;27;
Vidy;413;210;2;1;04.02.2022;1;Plaquette de médicament;G100;103;;1;0,001;0,002421308;1;
Vidy;413;210;2;1;13.05.2022;2;Plaquette de médicament;G100;103;;1;0,001;0,002421308;1;
Vidy;91;45;1;1;13.05.2022;2;Sac à excréments de chien;G101;121;;1;0,0005;0,010989011;0,5;
Vidy;413;210;2;1;13.05.2022;2;Morceaux/fragments de plastique arrondis de moins de 5mm;G103;;;6;0,000126;0,014527845;0,021;
Vidy;413;210;2;1;18.10.2022;4;Morceaux/fragments de plastique arrondis de moins de 5mm;G103;;;70;0,00147;0,169491525;0,021;
Vidy;91;45;1;1;04.02.2022;1;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;8;0,000168;0,087912088;0,021;
Vidy;413;210;2;1;13.05.2022;2;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;18;0,000378;0,043583535;0,021;
Vidy;91;45;1;1;12.07.2022;3;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;4;0,000084;0,043956044;0,021;0,021
Vidy;91;45;1;1;18.10.2022;4;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;2;0,000042;0,021978022;0,021;0,021
Vidy;413;210;2;1;18.10.2022;4;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;35;0,000735;0,084745763;0,021;
Vidy;91;45;1;1;04.02.2022;1;Pellets/Nurdles industriels;G112;;PL23;14;0,00035;0,153846154;0,025;
Vidy;413;210;2;1;13.05.2022;2;Pellets/Nurdles industriels;G112;;PL23;7;0,000175;0,016949153;0,025;
Vidy;91;45;1;1;12.07.2022;3;Pellets/Nurdles industriels;G112;;PL23;1;0,000025;0,010989011;0,025;
Vidy;91;45;1;1;18.10.2022;4;Pellets/Nurdles industriels;G112;;PL23;3;0,000075;0,032967033;0,025;
Vidy;413;210;2;1;18.10.2022;4;Pellets/Nurdles industriels;G112;;PL23;17;0,000425;0,041162228;0,025;
Vidy;91;45;1;1;12.07.2022;3;Filaments de plastique de moins de 5 mm;G113;;;2;0,00004;0,021978022;0,02;
Vidy;91;45;1;1;04.02.2022;1;Sagex-EPS/Polystirène expensé de moins de 5mm;G117;;;2;3,77358E-06;0,021978022;0,001886792;
Vidy;91;45;1;1;12.07.2022;3;Sagex-EPS/Polystirène expensé de moins de 5mm;G117;;;1;1,88679E-06;0,010989011;0,001886792;
Vidy;91;45;1;1;04.02.2022;1;Ballon de baudruche;G125;49;RB01;1;0,0008;0,010989011;0,8;0,8
Vidy;413;210;2;1;04.02.2022;1;Ballon de baudruche;G125;49;RB01;1;0,0008;0,002421308;0,8;0,8
Vidy;91;45;1;1;13.05.2022;2;Ballon de baudruche;G125;49;RB01;2;0,0016;0,021978022;0,8;0,8
Vidy;91;45;1;1;12.07.2022;3;Ballon de baudruche;G125;49;RB01;2;0,0016;0,021978022;0,8;0,8
Vidy;413;210;2;1;12.07.2022;3;Ballon de baudruche;G125;49;RB01;2;0,0016;0,004842615;0,8;0,8
Vidy;413;210;2;1;18.10.2022;4;Ballon de baudruche;G125;49;RB01;2;0,0016;0,004842615;0,8;0,8
