échantillon,slug,date,code,pcs_m,fréquentation,situation,distance,substrat
"('anthy', '04.05.2022')",anthy,2022-05-04,G159,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G165,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G18,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G194,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G2,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G211,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G25,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G26,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G27,0.21176470588235294,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G28,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G29,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G30,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G31,0.011764705882352941,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G32,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G33,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G34,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G35,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G39,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G4,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G48,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G50,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G53,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G54,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G66,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G67,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G7,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G70,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G73,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G74,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G89,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G90,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G901,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G905,0.023529411764705882,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G914,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G922,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G926,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G929,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G931,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G932,0.011764705882352941,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G937,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G95,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G97,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,G99,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,Gcaps,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,Gfoams,0.0,2,1,1,4
"('anthy', '04.05.2022')",anthy,2022-05-04,Gfrags,0.3764705882352941,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G10,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G100,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G101,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G102,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G103,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G106,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G112,0.011764705882352941,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G113,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G114,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G117,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G12,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G125,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G126,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G127,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G128,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G129,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G131,0.011764705882352941,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G132,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G133,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G135,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G136,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G137,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G139,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G144,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G145,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G148,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G155,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G159,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G165,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G18,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G194,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G2,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G211,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G25,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G26,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G27,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G28,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G29,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G30,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G31,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G32,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G33,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G34,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G35,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G39,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G4,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G48,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G50,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G53,0.011764705882352941,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G54,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G66,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G67,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G7,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G70,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G73,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G74,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G89,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G90,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G901,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G905,0.011764705882352941,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G914,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G922,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G926,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G929,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G931,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G932,0.011764705882352941,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G937,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G95,0.03529411764705882,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G97,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,G99,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,Gcaps,0.0,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,Gfoams,0.011764705882352941,2,1,1,4
"('anthy', '09.02.2022')",anthy,2022-02-09,Gfrags,0.32941176470588235,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G10,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G100,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G101,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G102,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G103,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G106,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G112,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G113,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G114,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G117,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G12,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G125,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G126,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G127,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G128,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G129,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G131,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G132,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G133,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G135,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G136,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G137,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G139,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G144,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G145,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G148,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G155,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G159,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G165,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G18,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G194,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G2,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G211,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G25,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G26,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G27,0.08235294117647059,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G28,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G29,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G30,0.011764705882352941,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G31,0.023529411764705882,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G32,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G33,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G34,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G35,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G39,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G4,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G48,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G50,0.011764705882352941,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G53,0.011764705882352941,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G54,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G66,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G67,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G7,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G70,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G73,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G74,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G89,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G90,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G901,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G905,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G914,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G922,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G926,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G929,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G931,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G932,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G937,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G95,0.047058823529411764,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G97,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,G99,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,Gcaps,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,Gfoams,0.0,2,1,1,4
"('anthy', '20.07.2022')",anthy,2022-07-20,Gfrags,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G10,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G100,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G101,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G102,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G103,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G106,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G112,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G113,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G114,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G117,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G12,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G125,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G126,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G127,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G128,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G129,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G131,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G132,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G133,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G135,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G136,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G137,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G139,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G144,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G145,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G148,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G155,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G159,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G165,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G18,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G194,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G2,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G211,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G25,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G26,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G27,0.03529411764705882,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G28,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G29,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G30,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G31,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G32,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G33,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G34,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G35,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G39,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G4,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G48,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G50,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G53,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G54,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G66,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G67,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G7,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G70,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G73,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G74,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G89,0.023529411764705882,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G90,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G901,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G905,0.011764705882352941,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G914,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G922,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G926,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G929,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G931,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G932,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G937,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G95,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G97,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,G99,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,Gcaps,0.0,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,Gfoams,0.058823529411764705,2,1,1,4
"('anthy', '23.11.2022')",anthy,2022-11-23,Gfrags,0.27058823529411763,2,1,1,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G10,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G100,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G101,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G102,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G103,0.04,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G106,0.04,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G112,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G113,0.02,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G114,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G117,0.02,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G12,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G125,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G126,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G127,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G128,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G129,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G131,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G132,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G133,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G135,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G136,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G137,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G139,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G144,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G145,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G148,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G155,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G159,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G165,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G18,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G194,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G2,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G211,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G25,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G26,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G27,0.06,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G28,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G29,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G30,0.06,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G31,0.02,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G32,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G33,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G34,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G35,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G39,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G4,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G48,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G50,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G53,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G54,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G66,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G67,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G7,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G70,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G73,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G74,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G89,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G90,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G901,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G905,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G914,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G922,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G926,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G929,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G931,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G932,0.02,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G937,0.0,2,1,4,4
"('aubonne', '05.11.2022')",aubonne,2022-11-05,G95,0.0,2,1,4,4
